Collection Title,Snippet,Similarity Score
"History of the Brooklyn Art Association : manuscript, 1970","'Page 9': 'The scope and pace of this project demanded that I call upon a large number of professional colleagues, librarians, dealers, private collec� tors, and friends for assistance. I am very grateful to them for sharing their expertise and collections with good humor at every step of the way My thanks go to: The Academy of Motion Picture Arts and Sciences, Los Angeles; Gerald Pepper, Adirondack Museum, Blue Mountain Lake, New York; Tammis Groft, Albany Institute of History and Art; Carol Clark, Amherst College; Robert Taylor, Androscoggin Historical Society, Auburn, Maine; Archives of American Art, Smithsonian Institution, New York, Boston, and Washington offices; Milo Naeve and Mary Woolever, The Art Institute of Chicago; Frederick Berlew; Stephen Bleezarde; Doreen Bolger; Keith Morgan, Boston University; William Briesky; Barbara Dayer Gallati, The Brooklyn Museum; Angela M. Conran, Bucks County Historical Society, Doylestown, Pennsylvania; Peter Hassrick and Melissa Webster, Buffalo Bill Historical Center, Cody, Wyoming; Russell Burke; Paul Clemens; Odile Duff, Coe Kerr Gallery, New York; Helen McLallen, Columbia County Historical Society, Kinderhook, New York; Gail S. Davidson and Dianne Pilgrim, Cooper-Hewitt Museum, Smithsonian Institution, New York; David B. Dearinger; Cheryl Wagner, The Detroit Institute of Arts; Caroline Godfroy, Durand-Ruel & Cie., Paris; David McCann, The Fine Arts Museum of The South at Mobile; Sally Mills, The Fine Arts Museums of San Francisco; Mark van Benschoten, Frederic Remington Art Museum, Ogdensburg, New York; Helen Sanger, Frick Art Reference Library, New York; Abigail B. Gerdts; Peter Gibian; George Heard Hamilton; Kathleen Burnside and Heatherly Vermillion, Hirschl & Adler Galleries, New York; Catherine Ricciardelli Davis, Indianapolis Museum of Art; John Oilman, Janet Fleischer Gallery, Philadelphia; Alexander Katlan; Elaine Kilmurray; Paula Kozol; H. Nichols B. Clark, Lamont Gallery, Phillips Exeter Academy, Exeter, New Hampshire; Nancy Little; Michael Quick, Los Angeles County Museum of Art; Carol Lowery; Asbjorn Lunde; Melissa de Medeiros, M. Knoedler & Co., New York; Alexander Mackay-Smith; Donna Hassler, Walter A. Liedtke, Lisa Messinger, and Catherine Hoover Voorsanger, The Metropolitan Museum of Art, New York; Barbara Stole, Missouri Historical Society, St. Louis; Merl Moore, Jr.; Trevor J. Fairbrother, Museum of Fine Arts, Boston; Deborah Chotner and Nicolai Cikovsky, Jr., National Gallery of Art, Washington, D.C.; K. Sandra Inglis, National Museum of Racing and Hall of Fame, Saratoga Springs, New York; Carolyn Carr, National Portrait Gallery, Smithsonian Institution, Washington, D.C.; Kenneth Neal; Eileen O�Brien and C.R. Jones, New York State Historical Association, Cooperstown; Kenneth M. Newman, Old Print Shop, New York; Richard Ormond; Marietta Bushnell and Cheryl Eiebold, Pennsylvania Academy of the Fine Arts, Philadelphia; Ronald Pisano; Lewis Rabbage; Polly Cox and Michael Shapiro, The Saint Louis Art Museum; David Tatham, Syracuse University; Gwendolyn Owens, University of Maryland Art Gallery, College Park; Elizabeth M. Browning, Valley Forge Historic Park, Pennsylvania; Ruth Vose; S. Morton Vose; Ann Schmoll, Robert Vose, Sr., and Robert Vose, Jr., Vose Galleries, Boston; Linda Ayres, Wadsworth Atheneum, Hartford, Connecticut; Margaret Johnson Ware; Bruce Weber; Katherine Weimer; H. Barbara Weinberg; Michael McAfee, West Point Museum of the United States Military Academy, New York; Hildegard Cummings, William Benton Museum of Art, University of Connecticut, Storrs; John Wright; and James Yarnall.'}, ",0.7268075
"Horace Talmage Day papers, 1929-1965","'Page 50': 'Bibliography: Horace Talmage Day material. Archives of American Art, roll 76, frames 158 � 418; Who�s Who in American Art, 17th ed. (New York: R.R. Bowker Co., 1986), pp. 236-37.'}, ",0.7941734
"Advancing American Art: exhibition records, 1946-1977","'Page 172': 'A. Michel, 1947), p. 154; Sargent, Whistler, and Mary Cassatt, exh. cat. (Chicago: The Art Institute of Chicago, 1954), p. 40; Charles Merrill Mount, John Singer Sargent: A Biography (New York: W.W. Norton & Co., 1955), pp. 47, 58, 427; CAI 1955, n.p., pi. xiv; Charles Merrill Mount, �Sargent: An American Old Master,� The New York Times Magazine, January 8, 1956, p. 39; Sargent�s Boston, exh. cat. (Boston: Museum of Fine Arts, 1956), p. 93; Charles Merrill Mount, �Archives of American Art � Report 302: New Discoveries Illumine Sargent�s Paris Career,� The Art Quarterly, 20 (Autumn 1957), p. 304; CAI 1958a, n.p., pi. lviii; Richard Gilman, �Americans Abroad,� American Heritage, 12 (October 1961), p. 12; G. Charsenol, �BeauxArts: Sargent au Centre Culturel Americain,� La Revue des Deux Mondes, 2 (March 15, 1963), p. 281; Charles Merrill Mount, �Carolus-Duran and the Development of Sargent,� The Art Quarterly, 26 (Winter 1963), pp. 387�88, 393; Denys Sutton, �A Bouquet for Sargent Apollo, 79 (May 1964), p. 398; John Dee McGinniss, �John Singer Sargent and the Ironic Tradition,� Ph.D. dissertation, Florida State University, Tallahassee, 1968, p. 169; Richard Ormond, John Singer Sargent:'}, ",0.6567514
"James Watrous papers, ca. 1933-1966","'Page 210': 'Bibliography: Harry W. Watrous, interview, DeWitt M. Lockman Papers, Archives of American Art, roll 504; William B. McCormick, �Watrous, Public Force in Art,� International Studio, 78 (October 1923), pp. 79�83.'}]",0.6970867
"Selected items from the Art Division of the New York Public Library, 1788-1954, bulk 1850-1950","'Page 198': 'For the present study I visited the useum of Modern Art, New York; the Harvard University Archives, Cambridge, MA; the Busch-Reisinger Museum, Cambridge, MA; the Solomon R. Guggenheim Museum, New York; the Beinecke Rare Book and anuscnpt Library, Yale University, ew Haven, CT; and the Neue Galerie ew York. In addition, the following archives made materials available: the Archives of American Art, Smithsonian Institution, Washington,'}, ",0.65623456
"Arts Club of Washington scrapbooks, 1916-1991","'Page 205': 'For the reviews of the exhibition collected, see the Archives of American Art, MoMA Archives, Public Information Scrapbooks.'}, ",0.65174115
"Public Works of Art Project articles and exhibition catalog, 1933-1934","'Page 206': 'and Art Digest 1933 (The Archives of American Art [MoMA Archives, Public Information Scrapbooks], reel 5058). �Art Nazis Spurned Is Exhibited Here. Work by Three German Painters Whose Fame Grew Dim Is Shown in Modern Museum� (New York Times AGES),'}, ",0.68026555
"Advancing American Art: exhibition records, 1946-1977","'Page 223': 'Several American institutions offered their assistance. Of these I would like to emphasize in particular the Museum of Modern Art, New York; the Solomon R. Guggenheim Museum, New York; the Busch-Reisinger Museum, Cambridge, MA; Yale University, Beinecke Rare Book and Manuscript Library, New Haven, CT; the Detroit Institute of Arts, MI; the Archives of American Art, Smithsonian Institution, Washington, DC. To the Gerda Henkel Stiftung, Dusseldorf, thanks are due as well.'}]",0.6557849
"Interview with Robert Smithson, 1968","'Page 8': 'Archives of American Art (AAA), 1973 interview in his studio with unidentified interviewers, 4. For Smithson�s work in his home state of New Jersey see Baum, New Jersey as Non-Site; Reynolds, Robert Smithson; and Tuchman, Robert Smithson�s New Jersey.'}, ",0.6593402
"Arts Club of Washington scrapbooks, 1916-1991","'Page 323': 'AAA. Archives of American Art collections. Smithsonian Institute, Washington, D.C.'}, ",0.6874173
"Selections from the Philadelphia Museum of Art's Archives of American Art collection, 1866-1968","'Page 326': 'the Archives of American Art/Smithsonian Institution.� July 14 and 19, 1972. In The Writings of Robert Smithson, edited by Nancy Holt, 13756. New York: New York University Press, 1979.'}, ",0.66168594
"Arts Club of Washington scrapbooks, 1916-1991","'Page 333': 'Robert Smithson and Nancy Holt papers, 19051987, bulk 1952-1987. Archives of American Art, Smithsonian Institution, Washington, DC.'}, ",0.7200561
"Arts Club of Washington scrapbooks, 1916-1991","'Page 340': 'Used with permission, Robert Smithson and Nancy Holt papers. Archives of American Art, Smithsonian Institution B.20, B.21, G.7, M.12;'}]",0.68277675
"David Burliuk papers, 1926-1980","'Page n221': '�On behalf of the Archives of American Art, | want to thank you for your gift ... �Afternoon with the Burliuks� ... an important addition to our documentation of David Burliuk.�'}]",0.66083294
"Statement on an exhibit of the Washington Art Association, ca. 1860","'Page 170': 'of Contemporary Art, Los Angeles, and Judith Throm of the Archives of American Art, Smithsonian Institution, Washington, D.C., for their research assistance.'}, ",0.6870696
"Esther McCoy papers, circa 1876-1990, bulk 1938-1989","'Page 213': 'Sloping Walls ...,� Esther McCoy Papers, Archives of American Art,'}, ",0.6642322
"Statement on an exhibit of the Washington Art Association, ca. 1860","'Page 224': 'Archives of American Art, Smithsonian Institution, Washington, D.C.'}, ",0.6699984
"Statement on an exhibit of the Washington Art Association, ca. 1860","'Page 225': 'Archives of American Art, Smithsonian Institution, Washington, D.C.'}]",0.6838269
"Hudson D. Walker papers, 1920-1982","'Page 143': '234 Interview with Hudson Walker by Elizabeth McCausland, AAA. Printed in Journal and Archives of American Art 8(January 1968), pp. 9-21.'}, ",0.7157612
"Margueritte Kimball papers relating to the Cranbrook Academy of Art, 1929-1996","'Page 143': '281 McCausland Papers, AAA. �Marsden Hartley,� Journal of Archives of American Art 8(January 1968), pp. 9-21.'}, ",0.6557122
"Statement on an exhibit of the Washington Art Association, ca. 1860","'Page 144': '284 Interview with Hudson Walker, AAA. Reprinted in �Marsden Hartley,� Journal and Archives of American Art 8(January 1968), pp. 9-21.'}, ",0.65447485
"Marsden Hartley in Maine ; illustrated manuscript, 1945","'Page 205': '�Marsden Hartley� (a transcript of a taped interview with Hudson Walker, conducted by Elizabeth McCausland and Mary Bartlett Cowdrey). Journal of the Archives of American Art 8(January 1968), pp. 9-21.'}, ",0.7012214
"Elizabeth McCausland papers, 1838-1995, bulk 1920-1960","'Page 224': 'Archives of American Art, Elizabeth McCausland Papers: pp. 185 bottom, 191, 192 bottom. Rockwell Kent Papers: p. 187 bottom'}]",0.68734145
"Photograph of Edith Halpert, ca. 1930","'Page 40': '16 Hartley to Edith Halpert, July 12, 1933. As quoted in �Letters from Germany, 1933-1939,"" Archives of American Art Journal 25 (1985): 3-28.'}, ",0.69040984
"Howard Roberts scrapbook and photographs, ca. 1867-1894","'Page 86': '10 Robert Indiana, interview with Richard Brown Baker, September 12, 1963, Archives of American Art, Smithsonian Institution, Washington, D.C.'}, ",0.6546471
"Exhibition : 200 American Watercolors / by the Section of Fine Arts, 1940","'Page 8': 'Many research facilities made their collections available, and on behalf of all the authors, I wish to express our appreci� ation to: The American Watercolor Society; Archives of American Art (especially Bos� ton, New York, and Washington, D.C., offices); library of the Brandywine River Museum, Chadds Ford, Pennsylvania; New York Public Library; library of the Whitney Museum of American Art; and the Worcester Public Library. We would also like to acknowledge the assistance of: Ken� neth Bendiner, University of Wisconsin; Suzanne Bergeron and Henrietta Tye, Bowdoin College Museum of Art, Bruns� wick, Maine; Craigen Weston Bowen, Center for Technical Studies, Fogg Art Museum, Harvard University; Georgia B. Bumgardner, American Antiquarian Soci� ety, Worcester; Margaret Burchenal and'}, ",0.6809741
"Society of Painters in Water Colors records, 1850-1855","'Page 43': '17. ""Minute Book"" (1867), American So� ciety of Painters in Water Colors, New York, Archives of American Art, Smithsonian Institution.'}, ",0.70927846
"Statement on an exhibit of the Washington Art Association, ca. 1860","'Page 142': '2. Prendergast to Williams, May 14, 1905, Archives of American Art, Smithsonian Institution, Washington, D.C.'}, ",0.6588126
"John Sloan letters and sketch, 1909-1933","'Page 376': '1901, Archives of American Art. 64 ""You will be able to appreciate . . ."": John Sloan to Robert'}, ",0.73471195
"John Weichsel papers concerning the People's Art Guild, 1905-1965, bulk 1905-1929, bulk 1905-1929","'Page 387': '214 On John Weichsel: see Gail Stavitsky, ""John Weichsel and tinPeople\'s Art Guild,"" Archives of American Art Journal 31, no. *. pp. 12-19.'}, ",0.7375736
"Elsie Driggs papers, 1924-1979","'Page 388': ""p. 189, from the Dehn Papers in the Archives of American Art. 226 On Elsie Driggs's reactions to Sloan: many conversations""}, ",0.65271556
"John Sloan letters and sketch, 1909-1933","'Page 394': '287 ""terrible shuffling ordeal"": John Sloan to Will Shuster, 4 March 1927, Archives of American Art.'}, ",0.65117234
"American Art Research Council records, 1935-1956, bulk 1942-1947","'Page 396': 'December 1931, Archives of American Art.'}, ",0.7346197
"American Art Research Council records, 1935-1956, bulk 1942-1947","'Page 400': '1951, Archives of American Art.'}, ",0.7514367
"Paul Cummings papers, 1967-1993","'Page 403': '1993. Cummings, Paul. ""Interview with Kathenne Schmidt."" Archives of American Art'}, ",0.6709009
